raceid,year,week,venue,type,date,division,combined,regatta,race,numsailors,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
11,f12/,Week 9,Coast Guard,NOT ALLOWED  Interconference,10/27/2012,2,False,nickerson,1,17,"[""Erika Reineke '17"", ""Kaitlin Driscoll '16""]","[""Rolfe Glover '16"", ""Kate Wasynczuk '16""]","[""Jesse Thomas '17"", ""Kristen Kuzil '16""]","[""Yuki Yoshiyasu '16"", ""Michelle Catania '16""]","[""Nathan Allman '16"", ""Ragna Eide '16""]","[""A. Tucker Atterbury '16"", ""Sara Swanson '16""]","[""Mike Kanare '16"", ""Gregory Drapcho '16""]","[""Brendan Cook '16"", ""Hannah Callahan '16""]","[""Christopher Cyr '16"", ""Sophie Lucente '16""]","[""Nicholas Arabia '16"", ""Bettina Redway '16""]","[""Matthew Coughlin '16"", ""Robert Piispanen '16""]","[""Courtney Koos '16"", ""Paige Speight '16""]","[""MacKenzie MacRae '16"", ""Camille Campion '16""]","[""Nicholas Odegard '16"", ""Robert Turley '16""]","[""Will Franquet '14"", ""Kate Andrews '15""]","[""Steven Bell '16"", ""Seth Poplawski '16""]","[""Jules Beman '16"", ""Rachel Kurlander '16""]"
12,f12/,Week 9,Coast Guard,NOT ALLOWED  Interconference,10/27/2012,2,False,nickerson,2,17,"[""Erika Reineke '17"", ""Kaitlin Driscoll '16""]","[""Yuki Yoshiyasu '16"", ""Michelle Catania '16""]","[""Courtney Koos '16"", ""Paige Speight '16""]","[""Matthew Coughlin '16"", ""Robert Piispanen '16""]","[""Mike Kanare '16"", ""Gregory Drapcho '16""]","[""Nicholas Arabia '16"", ""Bettina Redway '16""]","[""Christopher Cyr '16"", ""Sophie Lucente '16""]","[""Nicholas Odegard '16"", ""Robert Turley '16""]","[""Rolfe Glover '16"", ""Kate Wasynczuk '16""]","[""Nathan Allman '16"", ""Ragna Eide '16""]","[""A. Tucker Atterbury '16"", ""Sara Swanson '16""]","[""Brendan Cook '16"", ""Hannah Callahan '16""]","[""MacKenzie MacRae '16"", ""Camille Campion '16""]","[""Jesse Thomas '17"", ""Kristen Kuzil '16""]","[""Will Franquet '14"", ""Kate Andrews '15""]","[""Steven Bell '16"", ""Seth Poplawski '16""]","[""Jules Beman '16"", ""Rachel Kurlander '16""]"
13,f12/,Week 9,Coast Guard,NOT ALLOWED  Interconference,10/27/2012,2,False,nickerson,3,16,"[""Erika Reineke '17"", ""Kaitlin Driscoll '16""]","[""Yuki Yoshiyasu '16"", ""Michelle Catania '16""]","[""A. Tucker Atterbury '16"", ""Sara Swanson '16""]","[""Matthew Coughlin '16"", ""Robert Piispanen '16""]","[""Courtney Koos '16"", ""Paige Speight '16""]","[""Rolfe Glover '16"", ""Kate Wasynczuk '16""]","[""Jesse Thomas '17"", ""Kristen Kuzil '16""]","[""Nicholas Odegard '16"", ""Robert Turley '16""]","[""Mike Kanare '16"", ""Gregory Drapcho '16""]","[""Nicholas Arabia '16"", ""Bettina Redway '16""]","[""Brendan Cook '16"", ""Hannah Callahan '16""]","[""Christopher Cyr '16"", ""Sophie Lucente '16""]","[""Nathan Allman '16"", ""Ragna Eide '16""]","[""MacKenzie MacRae '16"", ""Camille Campion '16""]","[""Steven Bell '16"", ""Seth Poplawski '16""]","[""Will Franquet '14"", ""Kate Andrews '15""]"
14,f12/,Week 9,Coast Guard,NOT ALLOWED  Interconference,10/27/2012,2,False,nickerson,4,16,"[""Nicholas Odegard '16"", ""Robert Turley '16""]","[""Yuki Yoshiyasu '16"", ""Michelle Catania '16""]","[""Erika Reineke '17"", ""Kaitlin Driscoll '16""]","[""Rolfe Glover '16"", ""Kate Wasynczuk '16""]","[""Courtney Koos '16"", ""Paige Speight '16""]","[""Nathan Allman '16"", ""Ragna Eide '16""]","[""MacKenzie MacRae '16"", ""Camille Campion '16""]","[""Matthew Coughlin '16"", ""Robert Piispanen '16""]","[""Mike Kanare '16"", ""Gregory Drapcho '16""]","[""Brendan Cook '16"", ""Hannah Callahan '16""]","[""A. Tucker Atterbury '16"", ""Sara Swanson '16""]","[""Nicholas Arabia '16"", ""Bettina Redway '16""]","[""Christopher Cyr '16"", ""Sophie Lucente '16""]","[""Jesse Thomas '17"", ""Kristen Kuzil '16""]","[""Steven Bell '16"", ""Seth Poplawski '16""]","[""Will Franquet '14"", ""Kate Andrews '15""]"
15,f12/,Week 9,Coast Guard,NOT ALLOWED  Interconference,10/27/2012,2,False,nickerson,5,16,"[""Erika Reineke '17"", ""Kaitlin Driscoll '16""]","[""Courtney Koos '16"", ""Paige Speight '16""]","[""Christopher Cyr '16"", ""Sophie Lucente '16""]","[""Rolfe Glover '16"", ""Kate Wasynczuk '16""]","[""Matthew Coughlin '16"", ""Robert Piispanen '16""]","[""Nicholas Arabia '16"", ""Bettina Redway '16""]","[""Nicholas Odegard '16"", ""Robert Turley '16""]","[""Jesse Thomas '17"", ""Kristen Kuzil '16""]","[""Yuki Yoshiyasu '16"", ""Michelle Catania '16""]","[""A. Tucker Atterbury '16"", ""Sara Swanson '16""]","[""Will Franquet '14"", ""Kate Andrews '15""]","[""MacKenzie MacRae '16"", ""Camille Campion '16""]","[""Mike Kanare '16"", ""Gregory Drapcho '16""]","[""Steven Bell '16"", ""Seth Poplawski '16""]","[""Nathan Allman '16"", ""Ragna Eide '16""]","[""Brendan Cook '16"", ""Hannah Callahan '16""]"
16,f12/,Week 9,Coast Guard,NOT ALLOWED  Interconference,10/27/2012,2,False,nickerson,6,16,"[""Erika Reineke '17"", ""Kaitlin Driscoll '16""]","[""Matthew Coughlin '16"", ""Robert Piispanen '16""]","[""Yuki Yoshiyasu '16"", ""Michelle Catania '16""]","[""Nicholas Arabia '16"", ""Bettina Redway '16""]","[""Nathan Allman '16"", ""Ragna Eide '16""]","[""Brendan Cook '16"", ""Hannah Callahan '16""]","[""Courtney Koos '16"", ""Paige Speight '16""]","[""A. Tucker Atterbury '16"", ""Sara Swanson '16""]","[""Christopher Cyr '16"", ""Sophie Lucente '16""]","[""Nicholas Odegard '16"", ""Robert Turley '16""]","[""Will Franquet '14"", ""Kate Andrews '15""]","[""Jesse Thomas '17"", ""Kristen Kuzil '16""]","[""Steven Bell '16"", ""Seth Poplawski '16""]","[""Rolfe Glover '16"", ""Kate Wasynczuk '16""]","[""Mike Kanare '16"", ""Gregory Drapcho '16""]","[""MacKenzie MacRae '16"", ""Camille Campion '16""]"
17,f12/,Week 9,Coast Guard,NOT ALLOWED  Interconference,10/27/2012,2,False,nickerson,7,16,"[""Erika Reineke '17"", ""Kaitlin Driscoll '16""]","[""Sara Swanson '16"", ""Abby Preston '15""]","[""Nathan Allman '16"", ""Ragna Eide '16""]","[""Christopher Cyr '16"", ""Sophie Lucente '16""]","[""Nicholas Arabia '16"", ""Bettina Redway '16""]","[""MacKenzie MacRae '16"", ""Camille Campion '16""]","[""Matthew Coughlin '16"", ""Robert Piispanen '16""]","[""Courtney Koos '16"", ""Paige Speight '16""]","[""Brendan Cook '16"", ""Hannah Callahan '16""]","[""Mike Kanare '16"", ""Gregory Drapcho '16""]","[""Rolfe Glover '16"", ""Claire Brodie '16""]","[""Jesse Thomas '17"", ""Kristen Kuzil '16""]","[""Nicholas Odegard '16"", ""Robert Turley '16""]","[""Yuki Yoshiyasu '16"", ""Michelle Catania '16""]","[""Steven Bell '16"", ""Seth Poplawski '16""]","[""Will Franquet '14"", ""Kate Andrews '15""]"
18,f12/,Week 9,Coast Guard,NOT ALLOWED  Interconference,10/27/2012,2,False,nickerson,8,16,"[""Erika Reineke '17"", ""Kaitlin Driscoll '16""]","[""Sara Swanson '16"", ""Abby Preston '15""]","[""Jesse Thomas '17"", ""Kristen Kuzil '16""]","[""Brendan Cook '16"", ""Hannah Callahan '16""]","[""Matthew Coughlin '16"", ""Robert Piispanen '16""]","[""Courtney Koos '16"", ""Paige Speight '16""]","[""Yuki Yoshiyasu '16"", ""Michelle Catania '16""]","[""Nicholas Arabia '16"", ""Bettina Redway '16""]","[""Nathan Allman '16"", ""Ragna Eide '16""]","[""Christopher Cyr '16"", ""Sophie Lucente '16""]","[""Mike Kanare '16"", ""Gregory Drapcho '16""]","[""Rolfe Glover '16"", ""Claire Brodie '16""]","[""MacKenzie MacRae '16"", ""Camille Campion '16""]","[""Nicholas Odegard '16"", ""Robert Turley '16""]","[""Will Franquet '14"", ""Kate Andrews '15""]","[""Steven Bell '16"", ""Seth Poplawski '16""]"
19,f12/,Week 9,Coast Guard,NOT ALLOWED  Interconference,10/27/2012,2,False,nickerson,9,16,"[""Brendan Cook '16"", ""Hannah Callahan '16""]","[""Courtney Koos '16"", ""Paige Speight '16""]","[""Erika Reineke '17"", ""Kaitlin Driscoll '16""]","[""Nathan Allman '16"", ""Ragna Eide '16""]","[""Yuki Yoshiyasu '16"", ""Michelle Catania '16""]","[""Matthew Coughlin '16"", ""Robert Piispanen '16""]","[""Sara Swanson '16"", ""Abby Preston '15""]","[""Nicholas Odegard '16"", ""Robert Turley '16""]","[""Nicholas Arabia '16"", ""Bettina Redway '16""]","[""Christopher Cyr '16"", ""Sophie Lucente '16""]","[""Steven Bell '16"", ""Seth Poplawski '16""]","[""Jesse Thomas '17"", ""Kristen Kuzil '16""]","[""Rolfe Glover '16"", ""Claire Brodie '16""]","[""Will Franquet '14"", ""Kate Andrews '15""]","[""Mike Kanare '16"", ""Gregory Drapcho '16""]","[""MacKenzie MacRae '16"", ""Camille Campion '16""]"
20,f12/,Week 9,Coast Guard,NOT ALLOWED  Interconference,10/27/2012,2,False,nickerson,10,16,"[""Erika Reineke '17"", ""Kaitlin Driscoll '16""]","[""Jesse Thomas '17"", ""Kristen Kuzil '16""]","[""Nathan Allman '16"", ""Ragna Eide '16""]","[""Yuki Yoshiyasu '16"", ""Michelle Catania '16""]","[""Matthew Coughlin '16"", ""Robert Piispanen '16""]","[""Brendan Cook '16"", ""Hannah Callahan '16""]","[""Sara Swanson '16"", ""Abby Preston '15""]","[""Nicholas Odegard '16"", ""Robert Turley '16""]","[""Rolfe Glover '16"", ""Claire Brodie '16""]","[""Christopher Cyr '16"", ""Sophie Lucente '16""]","[""Nicholas Arabia '16"", ""Bettina Redway '16""]","[""Mike Kanare '16"", ""Gregory Drapcho '16""]","[""Courtney Koos '16"", ""Paige Speight '16""]","[""Will Franquet '14"", ""Kate Andrews '15""]","[""MacKenzie MacRae '16"", ""Camille Campion '16""]","[""Steven Bell '16"", ""Seth Poplawski '16""]"
1,f17/,Week 9,Tufts,NOT ALLOWED  Interconference,10/28/2017,1,False,nickerson-2017,1,15,"[""Kyle Dochoda '21"", ""Erica Brown '21""]","[""Bram Brakman '21"", ""Marley Hillman '21""]","[""Romain Screve '21"", ""Victoria Thompson '21""]","[""Henry Burnes '22"", ""Emily Wang '21""]","[""Telmo Basterra '21"", ""Madison Reynolds '21""]","[""Cameron Nash '21"", ""Isabella Arnaboldi '21""]","[""Timothy Greenhouse '21"", ""Sarah Chong '21""]","[""Shawn Harvey '22"", ""Becca Rose '22""]","[""Alden Grimes '21"", ""Julia Adams '21""]","[""Gage Schoenherr '21"", ""Halee Lewis '21""]","[""Julia Reynolds '22"", ""Elizabeth Rolfes '21""]","[""Luke Ingalls '21"", ""Wyle Goddard '21""]","[""Spencer Cartwright '22"", ""Emily Gildea '21""]","[""Jensen McTighe '21"", ""Dae Kelly '21""]","[""Thomas Bouchard '21"", ""Sofia Lombardo '21""]"
2,f17/,Week 9,Tufts,NOT ALLOWED  Interconference,10/28/2017,1,False,nickerson-2017,2,15,"[""Bram Brakman '21"", ""Marley Hillman '21""]","[""Spencer Cartwright '22"", ""Emily Gildea '21""]","[""Kyle Dochoda '21"", ""Erica Brown '21""]","[""Telmo Basterra '21"", ""Madison Reynolds '21""]","[""Henry Burnes '22"", ""Emily Wang '21""]","[""Jensen McTighe '21"", ""Dae Kelly '21""]","[""Timothy Greenhouse '21"", ""Sarah Chong '21""]","[""Julia Reynolds '22"", ""Elizabeth Rolfes '21""]","[""Romain Screve '21"", ""Victoria Thompson '21""]","[""Shawn Harvey '22"", ""Becca Rose '22""]","[""Gage Schoenherr '21"", ""Halee Lewis '21""]","[""Luke Ingalls '21"", ""Wyle Goddard '21""]","[""Cameron Nash '21"", ""Isabella Arnaboldi '21""]","[""Alden Grimes '21"", ""Julia Adams '21""]","[""Thomas Bouchard '21"", ""Sofia Lombardo '21""]"
3,f17/,Week 9,Tufts,NOT ALLOWED  Interconference,10/28/2017,1,False,nickerson-2017,3,15,"[""Gage Schoenherr '21"", ""Halee Lewis '21""]","[""Jensen McTighe '21"", ""Dae Kelly '21""]","[""Kyle Dochoda '21"", ""Erica Brown '21""]","[""Spencer Cartwright '22"", ""Emily Gildea '21""]","[""Romain Screve '21"", ""Victoria Thompson '21""]","[""Henry Burnes '22"", ""Emily Wang '21""]","[""Shawn Harvey '22"", ""Becca Rose '22""]","[""Luke Ingalls '21"", ""Wyle Goddard '21""]","[""Julia Reynolds '22"", ""Elizabeth Rolfes '21""]","[""Telmo Basterra '21"", ""Madison Reynolds '21""]","[""Timothy Greenhouse '21"", ""Sarah Chong '21""]","[""Bram Brakman '21"", ""Marley Hillman '21""]","[""Cameron Nash '21"", ""Isabella Arnaboldi '21""]","[""Alden Grimes '21"", ""Julia Adams '21""]","[""Thomas Bouchard '21"", ""Sofia Lombardo '21""]"
4,f17/,Week 9,Tufts,NOT ALLOWED  Interconference,10/28/2017,1,False,nickerson-2017,4,15,"[""Jensen McTighe '21"", ""Dae Kelly '21""]","[""Romain Screve '21"", ""Victoria Thompson '21""]","[""Shawn Harvey '22"", ""Becca Rose '22""]","[""Henry Burnes '22"", ""Emily Wang '21""]","[""Timothy Greenhouse '21"", ""Sarah Chong '21""]","[""Spencer Cartwright '22"", ""Emily Gildea '21""]","[""Alden Grimes '21"", ""Julia Adams '21""]","[""Gage Schoenherr '21"", ""Halee Lewis '21""]","[""Kyle Dochoda '21"", ""Erica Brown '21""]","[""Julia Reynolds '22"", ""Elizabeth Rolfes '21""]","[""Telmo Basterra '21"", ""Madison Reynolds '21""]","[""Luke Ingalls '21"", ""Wyle Goddard '21""]","[""Cameron Nash '21"", ""Isabella Arnaboldi '21""]","[""Bram Brakman '21"", ""Marley Hillman '21""]","[""Thomas Bouchard '21"", ""Sofia Lombardo '21""]"
5,f17/,Week 9,Tufts,NOT ALLOWED  Interconference,10/28/2017,1,False,nickerson-2017,5,15,"[""Romain Screve '21"", ""Victoria Thompson '21""]","[""Telmo Basterra '21"", ""Madison Reynolds '21""]","[""Alden Grimes '21"", ""Julia Adams '21""]","[""Jensen McTighe '21"", ""Dae Kelly '21""]","[""Shawn Harvey '22"", ""Becca Rose '22""]","[""Timothy Greenhouse '21"", ""Sarah Chong '21""]","[""Spencer Cartwright '22"", ""Emily Gildea '21""]","[""Henry Burnes '22"", ""Emily Wang '21""]","[""Gage Schoenherr '21"", ""Halee Lewis '21""]","[""Kyle Dochoda '21"", ""Erica Brown '21""]","[""Bram Brakman '21"", ""Marley Hillman '21""]","[""Julia Reynolds '22"", ""Catherine McClenahan '21""]","[""Michael O'Flaherty '21"", ""Maguire Bennett '21""]","[""Cameron Nash '21"", ""Isabella Arnaboldi '21""]","[""Thomas Bouchard '21"", ""Sofia Lombardo '21""]"
6,f17/,Week 9,Tufts,NOT ALLOWED  Interconference,10/28/2017,1,False,nickerson-2017,6,15,"[""Henry Burnes '22"", ""Emily Wang '21""]","[""Romain Screve '21"", ""Victoria Thompson '21""]","[""Jensen McTighe '21"", ""Dae Kelly '21""]","[""Michael O'Flaherty '21"", ""Maguire Bennett '21""]","[""Alden Grimes '21"", ""Julia Adams '21""]","[""Shawn Harvey '22"", ""Becca Rose '22""]","[""Spencer Cartwright '22"", ""Emily Gildea '21""]","[""Kyle Dochoda '21"", ""Erica Brown '21""]","[""Gage Schoenherr '21"", ""Halee Lewis '21""]","[""Timothy Greenhouse '21"", ""Sarah Chong '21""]","[""Cameron Nash '21"", ""Isabella Arnaboldi '21""]","[""Bram Brakman '21"", ""Marley Hillman '21""]","[""Telmo Basterra '21"", ""Madison Reynolds '21""]","[""Julia Reynolds '22"", ""Catherine McClenahan '21""]","[""Thomas Bouchard '21"", ""Sofia Lombardo '21""]"
